row_id,source_id,is_synthetic,parent_original_index,generation_method
r_002466,original_682,True,682,source_bound_local_gaussian_noise
r_002467,original_7,True,7,source_bound_local_gaussian_noise
r_002468,original_594,True,594,source_bound_local_gaussian_noise
r_002469,original_411,True,411,source_bound_local_gaussian_noise
r_002470,original_77,True,77,source_bound_local_gaussian_noise
r_002471,original_422,True,422,source_bound_local_gaussian_noise
r_002472,original_63,True,63,source_bound_local_gaussian_noise
r_002473,original_508,True,508,source_bound_local_gaussian_noise
r_002474,original_507,True,507,source_bound_local_gaussian_noise
r_002475,original_571,True,571,source_bound_local_gaussian_noise
r_002476,original_423,True,423,source_bound_local_gaussian_noise
r_002477,original_764,True,764,source_bound_local_gaussian_noise
r_002478,original_608,True,608,source_bound_local_gaussian_noise
r_002479,original_521,True,521,source_bound_local_gaussian_noise
r_002480,original_151,True,151,source_bound_local_gaussian_noise
r_002481,original_705,True,705,source_bound_local_gaussian_noise
r_002482,original_461,True,461,source_bound_local_gaussian_noise
r_002483,original_267,True,267,source_bound_local_gaussian_noise
r_002484,original_367,True,367,source_bound_local_gaussian_noise
r_002485,original_492,True,492,source_bound_local_gaussian_noise
r_002486,original_454,True,454,source_bound_local_gaussian_noise
r_002487,original_348,True,348,source_bound_local_gaussian_noise
r_002488,original_201,True,201,source_bound_local_gaussian_noise
r_002489,original_344,True,344,source_bound_local_gaussian_noise
r_002490,original_718,True,718,source_bound_local_gaussian_noise
r_002491,original_553,True,553,source_bound_local_gaussian_noise
r_002492,original_528,True,528,source_bound_local_gaussian_noise
r_002493,original_438,True,438,source_bound_local_gaussian_noise
r_002494,original_453,True,453,source_bound_local_gaussian_noise
r_002495,original_446,True,446,source_bound_local_gaussian_noise
r_002496,original_508,True,508,source_bound_local_gaussian_noise
r_002497,original_658,True,658,source_bound_local_gaussian_noise
r_002498,original_556,True,556,source_bound_local_gaussian_noise
r_002499,original_117,True,117,source_bound_local_gaussian_noise
r_002500,original_553,True,553,source_bound_local_gaussian_noise
r_002501,original_364,True,364,source_bound_local_gaussian_noise
r_002502,original_150,True,150,source_bound_local_gaussian_noise
r_002503,original_627,True,627,source_bound_local_gaussian_noise
r_002504,original_211,True,211,source_bound_local_gaussian_noise
r_002505,original_401,True,401,source_bound_local_gaussian_noise
r_002506,original_41,True,41,source_bound_local_gaussian_noise
r_002507,original_578,True,578,source_bound_local_gaussian_noise
r_002508,original_294,True,294,source_bound_local_gaussian_noise
r_002509,original_519,True,519,source_bound_local_gaussian_noise
r_002510,original_157,True,157,source_bound_local_gaussian_noise
r_002511,original_10,True,10,source_bound_local_gaussian_noise
r_002512,original_229,True,229,source_bound_local_gaussian_noise
r_002513,original_107,True,107,source_bound_local_gaussian_noise
r_002514,original_459,True,459,source_bound_local_gaussian_noise
r_002515,original_228,True,228,source_bound_local_gaussian_noise
r_002516,original_438,True,438,source_bound_local_gaussian_noise
r_002517,original_509,True,509,source_bound_local_gaussian_noise
r_002518,original_704,True,704,source_bound_local_gaussian_noise
r_002519,original_557,True,557,source_bound_local_gaussian_noise
r_002520,original_288,True,288,source_bound_local_gaussian_noise
r_002521,original_550,True,550,source_bound_local_gaussian_noise
r_002522,original_475,True,475,source_bound_local_gaussian_noise
r_002523,original_673,True,673,source_bound_local_gaussian_noise
r_002524,original_101,True,101,source_bound_local_gaussian_noise
r_002525,original_178,True,178,source_bound_local_gaussian_noise
r_002526,original_575,True,575,source_bound_local_gaussian_noise
r_002527,original_636,True,636,source_bound_local_gaussian_noise
r_002528,original_344,True,344,source_bound_local_gaussian_noise
r_002529,original_249,True,249,source_bound_local_gaussian_noise
r_002530,original_149,True,149,source_bound_local_gaussian_noise
r_002531,original_79,True,79,source_bound_local_gaussian_noise
r_002532,original_459,True,459,source_bound_local_gaussian_noise
r_002533,original_320,True,320,source_bound_local_gaussian_noise
r_002534,original_519,True,519,source_bound_local_gaussian_noise
r_002535,original_113,True,113,source_bound_local_gaussian_noise
r_002536,original_151,True,151,source_bound_local_gaussian_noise
r_002537,original_566,True,566,source_bound_local_gaussian_noise
r_002538,original_145,True,145,source_bound_local_gaussian_noise
r_002539,original_623,True,623,source_bound_local_gaussian_noise
r_002540,original_252,True,252,source_bound_local_gaussian_noise
r_002541,original_609,True,609,source_bound_local_gaussian_noise
r_002542,original_566,True,566,source_bound_local_gaussian_noise
r_002543,original_57,True,57,source_bound_local_gaussian_noise
r_002544,original_240,True,240,source_bound_local_gaussian_noise
r_002545,original_634,True,634,source_bound_local_gaussian_noise
r_002546,original_251,True,251,source_bound_local_gaussian_noise
r_002547,original_552,True,552,source_bound_local_gaussian_noise
r_002548,original_161,True,161,source_bound_local_gaussian_noise
r_002549,original_251,True,251,source_bound_local_gaussian_noise
r_002550,original_1,True,1,source_bound_local_gaussian_noise
r_002551,original_495,True,495,source_bound_local_gaussian_noise
r_002552,original_573,True,573,source_bound_local_gaussian_noise
r_002553,original_449,True,449,source_bound_local_gaussian_noise
r_002554,original_587,True,587,source_bound_local_gaussian_noise
r_002555,original_634,True,634,source_bound_local_gaussian_noise
r_002556,original_239,True,239,source_bound_local_gaussian_noise
r_002557,original_63,True,63,source_bound_local_gaussian_noise
r_002558,original_151,True,151,source_bound_local_gaussian_noise
r_002559,original_703,True,703,source_bound_local_gaussian_noise
r_002560,original_80,True,80,source_bound_local_gaussian_noise
r_002561,original_34,True,34,source_bound_local_gaussian_noise
r_002562,original_297,True,297,source_bound_local_gaussian_noise
r_002563,original_644,True,644,source_bound_local_gaussian_noise
r_002564,original_364,True,364,source_bound_local_gaussian_noise
r_002565,original_690,True,690,source_bound_local_gaussian_noise
r_002566,original_454,True,454,source_bound_local_gaussian_noise
r_002567,original_225,True,225,source_bound_local_gaussian_noise
r_002568,original_103,True,103,source_bound_local_gaussian_noise
r_002569,original_232,True,232,source_bound_local_gaussian_noise
r_002570,original_738,True,738,source_bound_local_gaussian_noise
r_002571,original_729,True,729,source_bound_local_gaussian_noise
r_002572,original_368,True,368,source_bound_local_gaussian_noise
r_002573,original_673,True,673,source_bound_local_gaussian_noise
r_002574,original_318,True,318,source_bound_local_gaussian_noise
r_002575,original_286,True,286,source_bound_local_gaussian_noise
r_002576,original_47,True,47,source_bound_local_gaussian_noise
r_002577,original_583,True,583,source_bound_local_gaussian_noise
r_002578,original_744,True,744,source_bound_local_gaussian_noise
r_002579,original_528,True,528,source_bound_local_gaussian_noise
r_002580,original_334,True,334,source_bound_local_gaussian_noise
r_002581,original_47,True,47,source_bound_local_gaussian_noise
r_002582,original_372,True,372,source_bound_local_gaussian_noise
r_002583,original_613,True,613,source_bound_local_gaussian_noise
r_002584,original_203,True,203,source_bound_local_gaussian_noise
r_002585,original_10,True,10,source_bound_local_gaussian_noise
r_002586,original_348,True,348,source_bound_local_gaussian_noise
r_002587,original_627,True,627,source_bound_local_gaussian_noise
r_002588,original_92,True,92,source_bound_local_gaussian_noise
r_002589,original_690,True,690,source_bound_local_gaussian_noise
r_002590,original_147,True,147,source_bound_local_gaussian_noise
r_002591,original_633,True,633,source_bound_local_gaussian_noise
r_002592,original_565,True,565,source_bound_local_gaussian_noise
r_002593,original_710,True,710,source_bound_local_gaussian_noise
r_002594,original_684,True,684,source_bound_local_gaussian_noise
r_002595,original_653,True,653,source_bound_local_gaussian_noise
r_002596,original_733,True,733,source_bound_local_gaussian_noise
r_002597,original_299,True,299,source_bound_local_gaussian_noise
r_002598,original_119,True,119,source_bound_local_gaussian_noise
r_002599,original_692,True,692,source_bound_local_gaussian_noise
r_002600,original_313,True,313,source_bound_local_gaussian_noise
r_002601,original_385,True,385,source_bound_local_gaussian_noise
r_002602,original_617,True,617,source_bound_local_gaussian_noise
r_002603,original_457,True,457,source_bound_local_gaussian_noise
r_002604,original_92,True,92,source_bound_local_gaussian_noise
r_002605,original_382,True,382,source_bound_local_gaussian_noise
r_002606,original_536,True,536,source_bound_local_gaussian_noise
r_002607,original_224,True,224,source_bound_local_gaussian_noise
r_002608,original_101,True,101,source_bound_local_gaussian_noise
r_002609,original_381,True,381,source_bound_local_gaussian_noise
r_002610,original_333,True,333,source_bound_local_gaussian_noise
r_002611,original_121,True,121,source_bound_local_gaussian_noise
r_002612,original_578,True,578,source_bound_local_gaussian_noise
r_002613,original_302,True,302,source_bound_local_gaussian_noise
r_002614,original_161,True,161,source_bound_local_gaussian_noise
r_002615,original_253,True,253,source_bound_local_gaussian_noise
r_002616,original_344,True,344,source_bound_local_gaussian_noise
r_002617,original_361,True,361,source_bound_local_gaussian_noise
r_002618,original_384,True,384,source_bound_local_gaussian_noise
r_002619,original_240,True,240,source_bound_local_gaussian_noise
r_002620,original_460,True,460,source_bound_local_gaussian_noise
r_002621,original_472,True,472,source_bound_local_gaussian_noise
r_002622,original_677,True,677,source_bound_local_gaussian_noise
r_002623,original_459,True,459,source_bound_local_gaussian_noise
r_002624,original_726,True,726,source_bound_local_gaussian_noise
r_002625,original_1,True,1,source_bound_local_gaussian_noise
r_002626,original_33,True,33,source_bound_local_gaussian_noise
r_002627,original_376,True,376,source_bound_local_gaussian_noise
r_002628,original_97,True,97,source_bound_local_gaussian_noise
r_002629,original_733,True,733,source_bound_local_gaussian_noise
r_002630,original_524,True,524,source_bound_local_gaussian_noise
r_002631,original_79,True,79,source_bound_local_gaussian_noise
r_002632,original_581,True,581,source_bound_local_gaussian_noise
r_002633,original_102,True,102,source_bound_local_gaussian_noise
r_002634,original_491,True,491,source_bound_local_gaussian_noise
r_002635,original_184,True,184,source_bound_local_gaussian_noise
r_002636,original_241,True,241,source_bound_local_gaussian_noise
r_002637,original_59,True,59,source_bound_local_gaussian_noise
r_002638,original_176,True,176,source_bound_local_gaussian_noise
r_002639,original_318,True,318,source_bound_local_gaussian_noise
r_002640,original_252,True,252,source_bound_local_gaussian_noise
r_002641,original_565,True,565,source_bound_local_gaussian_noise
r_002642,original_167,True,167,source_bound_local_gaussian_noise
r_002643,original_707,True,707,source_bound_local_gaussian_noise
r_002644,original_318,True,318,source_bound_local_gaussian_noise
r_002645,original_398,True,398,source_bound_local_gaussian_noise
r_002646,original_530,True,530,source_bound_local_gaussian_noise
r_002647,original_495,True,495,source_bound_local_gaussian_noise
r_002648,original_285,True,285,source_bound_local_gaussian_noise
r_002649,original_95,True,95,source_bound_local_gaussian_noise
r_002650,original_475,True,475,source_bound_local_gaussian_noise
r_002651,original_41,True,41,source_bound_local_gaussian_noise
r_002652,original_297,True,297,source_bound_local_gaussian_noise
r_002653,original_367,True,367,source_bound_local_gaussian_noise
r_002654,original_582,True,582,source_bound_local_gaussian_noise
r_002655,original_228,True,228,source_bound_local_gaussian_noise
r_002656,original_194,True,194,source_bound_local_gaussian_noise
r_002657,original_487,True,487,source_bound_local_gaussian_noise
r_002658,original_751,True,751,source_bound_local_gaussian_noise
r_002659,original_147,True,147,source_bound_local_gaussian_noise
r_002660,original_201,True,201,source_bound_local_gaussian_noise
r_002661,original_582,True,582,source_bound_local_gaussian_noise
r_002662,original_49,True,49,source_bound_local_gaussian_noise
r_002663,original_450,True,450,source_bound_local_gaussian_noise
r_002664,original_73,True,73,source_bound_local_gaussian_noise
r_002665,original_470,True,470,source_bound_local_gaussian_noise
r_002666,original_249,True,249,source_bound_local_gaussian_noise
r_002667,original_636,True,636,source_bound_local_gaussian_noise
r_002668,original_626,True,626,source_bound_local_gaussian_noise
r_002669,original_442,True,442,source_bound_local_gaussian_noise
r_002670,original_28,True,28,source_bound_local_gaussian_noise
r_002671,original_68,True,68,source_bound_local_gaussian_noise
r_002672,original_160,True,160,source_bound_local_gaussian_noise
r_002673,original_10,True,10,source_bound_local_gaussian_noise
r_002674,original_508,True,508,source_bound_local_gaussian_noise
r_002675,original_262,True,262,source_bound_local_gaussian_noise
r_002676,original_341,True,341,source_bound_local_gaussian_noise
r_002677,original_251,True,251,source_bound_local_gaussian_noise
r_002678,original_426,True,426,source_bound_local_gaussian_noise
r_002679,original_405,True,405,source_bound_local_gaussian_noise
r_002680,original_373,True,373,source_bound_local_gaussian_noise
r_002681,original_628,True,628,source_bound_local_gaussian_noise
r_002682,original_297,True,297,source_bound_local_gaussian_noise
r_002683,original_616,True,616,source_bound_local_gaussian_noise
r_002684,original_341,True,341,source_bound_local_gaussian_noise
r_002685,original_148,True,148,source_bound_local_gaussian_noise
r_002686,original_297,True,297,source_bound_local_gaussian_noise
r_002687,original_682,True,682,source_bound_local_gaussian_noise
r_002688,original_621,True,621,source_bound_local_gaussian_noise
r_002689,original_401,True,401,source_bound_local_gaussian_noise
r_002690,original_59,True,59,source_bound_local_gaussian_noise
r_002691,original_313,True,313,source_bound_local_gaussian_noise
r_002692,original_677,True,677,source_bound_local_gaussian_noise
r_002693,original_567,True,567,source_bound_local_gaussian_noise
r_002694,original_63,True,63,source_bound_local_gaussian_noise
r_002695,original_262,True,262,source_bound_local_gaussian_noise
r_002696,original_204,True,204,source_bound_local_gaussian_noise
r_002697,original_374,True,374,source_bound_local_gaussian_noise
r_002698,original_77,True,77,source_bound_local_gaussian_noise
r_002699,original_616,True,616,source_bound_local_gaussian_noise
r_002700,original_41,True,41,source_bound_local_gaussian_noise
r_002701,original_553,True,553,source_bound_local_gaussian_noise
r_002702,original_7,True,7,source_bound_local_gaussian_noise
r_002703,original_616,True,616,source_bound_local_gaussian_noise
r_002704,original_282,True,282,source_bound_local_gaussian_noise
r_002705,original_344,True,344,source_bound_local_gaussian_noise
r_002706,original_133,True,133,source_bound_local_gaussian_noise
r_002707,original_103,True,103,source_bound_local_gaussian_noise
r_002708,original_382,True,382,source_bound_local_gaussian_noise
r_002709,original_29,True,29,source_bound_local_gaussian_noise
r_002710,original_142,True,142,source_bound_local_gaussian_noise
r_002711,original_336,True,336,source_bound_local_gaussian_noise
r_002712,original_434,True,434,source_bound_local_gaussian_noise
r_002713,original_241,True,241,source_bound_local_gaussian_noise
r_002714,original_293,True,293,source_bound_bootstrap_noise
r_002715,original_61,True,61,source_bound_bootstrap_noise
r_002716,original_230,True,230,source_bound_bootstrap_noise
r_002717,original_592,True,592,source_bound_bootstrap_noise
r_002718,original_569,True,569,source_bound_bootstrap_noise
r_002719,original_619,True,619,source_bound_bootstrap_noise
r_002720,original_56,True,56,source_bound_bootstrap_noise
r_002721,original_655,True,655,source_bound_bootstrap_noise
r_002722,original_165,True,165,source_bound_bootstrap_noise
r_002723,original_516,True,516,source_bound_bootstrap_noise
r_002724,original_493,True,493,source_bound_bootstrap_noise
r_002725,original_72,True,72,source_bound_bootstrap_noise
r_002726,original_56,True,56,source_bound_bootstrap_noise
r_002727,original_207,True,207,source_bound_bootstrap_noise
r_002728,original_696,True,696,source_bound_bootstrap_noise
r_002729,original_357,True,357,source_bound_bootstrap_noise
r_002730,original_731,True,731,source_bound_bootstrap_noise
r_002731,original_749,True,749,source_bound_bootstrap_noise
r_002732,original_99,True,99,source_bound_bootstrap_noise
r_002733,original_708,True,708,source_bound_bootstrap_noise
r_002734,original_515,True,515,source_bound_bootstrap_noise
r_002735,original_647,True,647,source_bound_bootstrap_noise
r_002736,original_375,True,375,source_bound_bootstrap_noise
r_002737,original_561,True,561,source_bound_bootstrap_noise
r_002738,original_293,True,293,source_bound_bootstrap_noise
r_002739,original_515,True,515,source_bound_bootstrap_noise
r_002740,original_731,True,731,source_bound_bootstrap_noise
r_002741,original_360,True,360,source_bound_bootstrap_noise
r_002742,original_193,True,193,source_bound_bootstrap_noise
r_002743,original_693,True,693,source_bound_bootstrap_noise
r_002744,original_37,True,37,source_bound_bootstrap_noise
r_002745,original_23,True,23,source_bound_bootstrap_noise
r_002746,original_646,True,646,source_bound_bootstrap_noise
r_002747,original_588,True,588,source_bound_bootstrap_noise
r_002748,original_647,True,647,source_bound_bootstrap_noise
r_002749,original_598,True,598,source_bound_bootstrap_noise
r_002750,original_603,True,603,source_bound_bootstrap_noise
r_002751,original_388,True,388,source_bound_bootstrap_noise
r_002752,original_448,True,448,source_bound_bootstrap_noise
r_002753,original_689,True,689,source_bound_bootstrap_noise
r_002754,original_590,True,590,source_bound_bootstrap_noise
r_002755,original_93,True,93,source_bound_bootstrap_noise
r_002756,original_170,True,170,source_bound_bootstrap_noise
r_002757,original_648,True,648,source_bound_bootstrap_noise
r_002758,original_748,True,748,source_bound_bootstrap_noise
r_002759,original_577,True,577,source_bound_bootstrap_noise
r_002760,original_26,True,26,source_bound_bootstrap_noise
r_002761,original_761,True,761,source_bound_bootstrap_noise
r_002762,original_129,True,129,source_bound_bootstrap_noise
r_002763,original_131,True,131,source_bound_bootstrap_noise
r_002764,original_357,True,357,source_bound_bootstrap_noise
r_002765,original_61,True,61,source_bound_bootstrap_noise
r_002766,original_716,True,716,source_bound_bootstrap_noise
r_002767,original_409,True,409,source_bound_bootstrap_noise
r_002768,original_93,True,93,source_bound_bootstrap_noise
r_002769,original_719,True,719,source_bound_bootstrap_noise
r_002770,original_322,True,322,source_bound_bootstrap_noise
r_002771,original_186,True,186,source_bound_bootstrap_noise
r_002772,original_219,True,219,source_bound_bootstrap_noise
r_002773,original_606,True,606,source_bound_bootstrap_noise
r_002774,original_328,True,328,source_bound_bootstrap_noise
r_002775,original_152,True,152,source_bound_bootstrap_noise
r_002776,original_328,True,328,source_bound_bootstrap_noise
r_002777,original_231,True,231,source_bound_bootstrap_noise
r_002778,original_296,True,296,source_bound_bootstrap_noise
r_002779,original_284,True,284,source_bound_bootstrap_noise
r_002780,original_429,True,429,source_bound_bootstrap_noise
r_002781,original_577,True,577,source_bound_bootstrap_noise
r_002782,original_681,True,681,source_bound_bootstrap_noise
r_002783,original_369,True,369,source_bound_bootstrap_noise
r_002784,original_171,True,171,source_bound_bootstrap_noise
r_002785,original_4,True,4,source_bound_bootstrap_noise
r_002786,original_569,True,569,source_bound_bootstrap_noise
r_002787,original_189,True,189,source_bound_bootstrap_noise
r_002788,original_455,True,455,source_bound_bootstrap_noise
r_002789,original_11,True,11,source_bound_bootstrap_noise
r_002790,original_443,True,443,source_bound_bootstrap_noise
r_002791,original_360,True,360,source_bound_bootstrap_noise
r_002792,original_455,True,455,source_bound_bootstrap_noise
r_002793,original_659,True,659,source_bound_bootstrap_noise
r_002794,original_114,True,114,source_bound_bootstrap_noise
r_002795,original_378,True,378,source_bound_bootstrap_noise
r_002796,original_667,True,667,source_bound_bootstrap_noise
r_002797,original_280,True,280,source_bound_bootstrap_noise
r_002798,original_214,True,214,source_bound_bootstrap_noise
r_002799,original_109,True,109,source_bound_bootstrap_noise
r_002800,original_231,True,231,source_bound_bootstrap_noise
r_002801,original_394,True,394,source_bound_bootstrap_noise
r_002802,original_748,True,748,source_bound_bootstrap_noise
r_002803,original_9,True,9,source_bound_bootstrap_noise
r_002804,original_186,True,186,source_bound_bootstrap_noise
r_002805,original_506,True,506,source_bound_bootstrap_noise
r_002806,original_312,True,312,source_bound_bootstrap_noise
r_002807,original_663,True,663,source_bound_bootstrap_noise
r_002808,original_595,True,595,source_bound_bootstrap_noise
r_002809,original_675,True,675,source_bound_bootstrap_noise
r_002810,original_131,True,131,source_bound_bootstrap_noise
r_002811,original_61,True,61,source_bound_bootstrap_noise
r_002812,original_25,True,25,source_bound_bootstrap_noise
r_002813,original_323,True,323,source_bound_bootstrap_noise
r_002814,original_218,True,218,source_bound_bootstrap_noise
r_002815,original_287,True,287,source_bound_bootstrap_noise
r_002816,original_170,True,170,source_bound_bootstrap_noise
r_002817,original_16,True,16,source_bound_bootstrap_noise
r_002818,original_216,True,216,source_bound_bootstrap_noise
r_002819,original_451,True,451,source_bound_bootstrap_noise
r_002820,original_748,True,748,source_bound_bootstrap_noise
r_002821,original_8,True,8,source_bound_bootstrap_noise
r_002822,original_749,True,749,source_bound_bootstrap_noise
r_002823,original_378,True,378,source_bound_bootstrap_noise
r_002824,original_661,True,661,source_bound_bootstrap_noise
r_002825,original_409,True,409,source_bound_bootstrap_noise
r_002826,original_14,True,14,source_bound_bootstrap_noise
r_002827,original_701,True,701,source_bound_bootstrap_noise
r_002828,original_218,True,218,source_bound_bootstrap_noise
r_002829,original_321,True,321,source_bound_bootstrap_noise
r_002830,original_360,True,360,source_bound_bootstrap_noise
r_002831,original_25,True,25,source_bound_bootstrap_noise
r_002832,original_171,True,171,source_bound_bootstrap_noise
r_002833,original_213,True,213,source_bound_bootstrap_noise
r_002834,original_693,True,693,source_bound_bootstrap_noise
r_002835,original_338,True,338,source_bound_bootstrap_noise
r_002836,original_270,True,270,source_bound_bootstrap_noise
r_002837,original_8,True,8,source_bound_bootstrap_noise
r_002838,original_598,True,598,source_bound_bootstrap_noise
r_002839,original_664,True,664,source_bound_bootstrap_noise
r_002840,original_638,True,638,source_bound_bootstrap_noise
r_002841,original_323,True,323,source_bound_bootstrap_noise
r_002842,original_236,True,236,source_bound_bootstrap_noise
r_002843,original_312,True,312,source_bound_bootstrap_noise
r_002844,original_404,True,404,source_bound_bootstrap_noise
r_002845,original_231,True,231,source_bound_bootstrap_noise
r_002846,original_754,True,754,source_bound_bootstrap_noise
r_002847,original_427,True,427,source_bound_bootstrap_noise
r_002848,original_171,True,171,source_bound_bootstrap_noise
r_002849,original_506,True,506,source_bound_bootstrap_noise
r_002850,original_357,True,357,source_bound_bootstrap_noise
r_002851,original_429,True,429,source_bound_bootstrap_noise
r_002852,original_209,True,209,source_bound_bootstrap_noise
r_002853,original_170,True,170,source_bound_bootstrap_noise
r_002854,original_312,True,312,source_bound_bootstrap_noise
r_002855,original_370,True,370,source_bound_bootstrap_noise
r_002856,original_427,True,427,source_bound_bootstrap_noise
r_002857,original_314,True,314,source_bound_bootstrap_noise
r_002858,original_284,True,284,source_bound_bootstrap_noise
r_002859,original_293,True,293,source_bound_bootstrap_noise
r_002860,original_523,True,523,source_bound_bootstrap_noise
r_002861,original_109,True,109,source_bound_bootstrap_noise
r_002862,original_542,True,542,source_bound_bootstrap_noise
r_002863,original_545,True,545,source_bound_bootstrap_noise
r_002864,original_301,True,301,source_bound_bootstrap_noise
r_002865,original_370,True,370,source_bound_bootstrap_noise
r_002866,original_761,True,761,source_bound_bootstrap_noise
r_002867,original_448,True,448,source_bound_bootstrap_noise
r_002868,original_100,True,100,source_bound_bootstrap_noise
r_002869,original_731,True,731,source_bound_bootstrap_noise
r_002870,original_2,True,2,source_bound_bootstrap_noise
r_002871,original_339,True,339,source_bound_bootstrap_noise
r_002872,original_39,True,39,source_bound_bootstrap_noise
r_002873,original_66,True,66,source_bound_bootstrap_noise
r_002874,original_37,True,37,source_bound_bootstrap_noise
r_002875,original_188,True,188,source_bound_bootstrap_noise
r_002876,original_227,True,227,source_bound_bootstrap_noise
r_002877,original_349,True,349,source_bound_bootstrap_noise
r_002878,original_155,True,155,source_bound_bootstrap_noise
r_002879,original_308,True,308,source_bound_bootstrap_noise
r_002880,original_739,True,739,source_bound_bootstrap_noise
r_002881,original_667,True,667,source_bound_bootstrap_noise
r_002882,original_612,True,612,source_bound_bootstrap_noise
r_002883,original_397,True,397,source_bound_bootstrap_noise
r_002884,original_691,True,691,source_bound_bootstrap_noise
r_002885,original_506,True,506,source_bound_bootstrap_noise
r_002886,original_579,True,579,source_bound_bootstrap_noise
r_002887,original_2,True,2,source_bound_bootstrap_noise
r_002888,original_219,True,219,source_bound_bootstrap_noise
r_002889,original_322,True,322,source_bound_bootstrap_noise
r_002890,original_280,True,280,source_bound_bootstrap_noise
r_002891,original_468,True,468,source_bound_bootstrap_noise
r_002892,original_175,True,175,source_bound_bootstrap_noise
r_002893,original_209,True,209,source_bound_bootstrap_noise
r_002894,original_111,True,111,source_bound_bootstrap_noise
r_002895,original_339,True,339,source_bound_bootstrap_noise
r_002896,original_702,True,702,source_bound_bootstrap_noise
r_002897,original_171,True,171,source_bound_bootstrap_noise
r_002898,original_306,True,306,source_bound_bootstrap_noise
r_002899,original_739,True,739,source_bound_bootstrap_noise
r_002900,original_400,True,400,source_bound_bootstrap_noise
r_002901,original_31,True,31,source_bound_bootstrap_noise
r_002902,original_561,True,561,source_bound_bootstrap_noise
r_002903,original_171,True,171,source_bound_bootstrap_noise
r_002904,original_45,True,45,source_bound_bootstrap_noise
r_002905,original_715,True,715,source_bound_bootstrap_noise
r_002906,original_195,True,195,source_bound_bootstrap_noise
r_002907,original_128,True,128,source_bound_bootstrap_noise
r_002908,original_409,True,409,source_bound_bootstrap_noise
r_002909,original_120,True,120,source_bound_bootstrap_noise
r_002910,original_755,True,755,source_bound_bootstrap_noise
r_002911,original_569,True,569,source_bound_bootstrap_noise
r_002912,original_25,True,25,source_bound_bootstrap_noise
r_002913,original_702,True,702,source_bound_bootstrap_noise
r_002914,original_598,True,598,source_bound_bootstrap_noise
r_002915,original_659,True,659,source_bound_bootstrap_noise
r_002916,original_220,True,220,source_bound_bootstrap_noise
r_002917,original_541,True,541,source_bound_bootstrap_noise
r_002918,original_394,True,394,source_bound_bootstrap_noise
r_002919,original_227,True,227,source_bound_bootstrap_noise
r_002920,original_72,True,72,source_bound_bootstrap_noise
r_002921,original_16,True,16,source_bound_bootstrap_noise
r_002922,original_152,True,152,source_bound_bootstrap_noise
r_002923,original_261,True,261,source_bound_bootstrap_noise
r_002924,original_586,True,586,source_bound_bootstrap_noise
r_002925,original_31,True,31,source_bound_bootstrap_noise
r_002926,original_11,True,11,source_bound_bootstrap_noise
r_002927,original_219,True,219,source_bound_bootstrap_noise
r_002928,original_595,True,595,source_bound_bootstrap_noise
r_002929,original_159,True,159,source_bound_bootstrap_noise
r_002930,original_539,True,539,source_bound_bootstrap_noise
r_002931,original_363,True,363,source_bound_bootstrap_noise
r_002932,original_356,True,356,source_bound_bootstrap_noise
r_002933,original_458,True,458,source_bound_bootstrap_noise
r_002934,original_189,True,189,source_bound_bootstrap_noise
r_002935,original_378,True,378,source_bound_bootstrap_noise
r_002936,original_706,True,706,source_bound_bootstrap_noise
r_002937,original_186,True,186,source_bound_bootstrap_noise
r_002938,original_39,True,39,source_bound_bootstrap_noise
r_002939,original_539,True,539,source_bound_bootstrap_noise
r_002940,original_337,True,337,source_bound_bootstrap_noise
r_002941,original_476,True,476,source_bound_bootstrap_noise
r_002942,original_189,True,189,source_bound_bootstrap_noise
r_002943,original_731,True,731,source_bound_bootstrap_noise
r_002944,original_48,True,48,source_bound_bootstrap_noise
r_002945,original_109,True,109,source_bound_bootstrap_noise
r_002946,original_216,True,216,source_bound_bootstrap_noise
r_002947,original_675,True,675,source_bound_bootstrap_noise
r_002948,original_22,True,22,source_bound_bootstrap_noise
r_002949,original_339,True,339,source_bound_bootstrap_noise
r_002950,original_100,True,100,source_bound_bootstrap_noise
r_002951,original_363,True,363,source_bound_bootstrap_noise
r_002952,original_614,True,614,source_bound_bootstrap_noise
r_002953,original_539,True,539,source_bound_bootstrap_noise
r_002954,original_659,True,659,source_bound_bootstrap_noise
r_002955,original_283,True,283,source_bound_bootstrap_noise
r_002956,original_545,True,545,source_bound_bootstrap_noise
r_002957,original_207,True,207,source_bound_bootstrap_noise
r_002958,original_406,True,406,source_bound_bootstrap_noise
r_002959,original_159,True,159,source_bound_bootstrap_noise
r_002960,original_455,True,455,source_bound_bootstrap_noise
r_002961,original_510,True,510,source_bound_bootstrap_noise
r_002962,original_255,True,255,source_bound_bootstrap_noise
r_002963,original_99,True,99,source_bound_bootstrap_noise
r_002964,original_291,True,291,source_bound_bootstrap_noise
r_002965,original_131,True,131,source_bound_bootstrap_noise
r_002966,original_357,True,357,source_bound_bootstrap_noise
r_002967,original_125,True,125,source_bound_bootstrap_noise
r_002968,original_369,True,369,source_bound_bootstrap_noise
r_002969,original_308,True,308,source_bound_bootstrap_noise
r_002970,original_26,True,26,source_bound_bootstrap_noise
r_002971,original_709,True,709,source_bound_bootstrap_noise
r_002972,original_179,True,179,source_bound_bootstrap_noise
r_002973,original_753,True,753,source_bound_bootstrap_noise
